dataset,scene,sh_degree,lambda_dssim,percent_dense,scale_pos_scale_lr,scale_feat_opacity_lr,psnr,ssim,lpips,npt,size
nerf_synthetic,drums,3,0.2,0.007,2.000000,3.000000,26.05,0.000,0.000,187927,44.4
nerf_synthetic,drums,3,0.2,0.007,2.000000,0.500000,26.06,0.000,0.000,476811,112.8
nerf_synthetic,drums,3,0.2,0.007,2.000000,0.300000,25.94,0.000,0.000,447811,105.9
nerf_synthetic,drums,3,0.2,0.007,3.000000,1.000000,26.09,0.000,0.000,461079,109.1
nerf_synthetic,drums,3,0.2,0.007,3.000000,2.000000,26.06,0.000,0.000,318766,75.4
nerf_synthetic,drums,3,0.2,0.007,3.000000,3.000000,25.96,0.000,0.000,189630,44.9
nerf_synthetic,drums,3,0.2,0.007,3.000000,0.500000,26.00,0.000,0.000,519779,122.9
nerf_synthetic,drums,3,0.2,0.007,3.000000,0.300000,25.90,0.000,0.000,512642,121.2
nerf_synthetic,drums,3,0.2,0.007,4.000000,1.000000,26.04,0.000,0.000,434013,102.7
nerf_synthetic,drums,3,0.2,0.007,4.000000,2.000000,25.98,0.000,0.000,295529,69.9
nerf_synthetic,drums,3,0.2,0.007,4.000000,3.000000,25.91,0.000,0.000,178947,42.3
nerf_synthetic,drums,3,0.2,0.007,4.000000,0.500000,25.95,0.000,0.000,505625,119.6
nerf_synthetic,drums,3,0.2,0.007,4.000000,0.300000,25.83,0.000,0.000,520847,123.2
nerf_synthetic,drums,3,0.2,0.007,0.500000,1.000000,26.13,0.000,0.000,235578,55.7
nerf_synthetic,drums,3,0.2,0.007,0.500000,2.000000,26.11,0.000,0.000,203381,48.1
nerf_synthetic,drums,3,0.2,0.007,0.500000,3.000000,26.03,0.000,0.000,124917,29.5
nerf_synthetic,drums,3,0.2,0.007,0.500000,0.500000,26.05,0.000,0.000,195772,46.3
nerf_synthetic,drums,3,0.2,0.007,0.500000,0.300000,25.93,0.000,0.000,166558,39.4
nerf_synthetic,drums,3,0.2,0.007,0.300000,1.000000,26.07,0.000,0.000,164602,38.9
nerf_synthetic,drums,3,0.2,0.007,0.300000,2.000000,26.04,0.000,0.000,161206,38.1
nerf_synthetic,drums,3,0.2,0.007,0.300000,3.000000,25.93,0.000,0.000,104037,24.6
nerf_synthetic,drums,3,0.2,0.007,0.300000,0.500000,26.00,0.000,0.000,131034,31.0
nerf_synthetic,drums,3,0.2,0.007,0.300000,0.300000,25.84,0.000,0.000,112643,26.6
nerf_synthetic,drums,3,0.2,0.005,1.000000,1.000000,26.15,0.000,0.000,359755,85.1
nerf_synthetic,drums,3,0.2,0.005,1.000000,2.000000,26.14,0.000,0.000,280553,66.4
nerf_synthetic,drums,3,0.2,0.005,1.000000,3.000000,26.06,0.000,0.000,163441,38.7
nerf_synthetic,drums,3,0.2,0.005,1.000000,0.500000,26.08,0.000,0.000,337987,79.9
nerf_synthetic,drums,3,0.2,0.005,1.000000,0.300000,25.96,0.000,0.000,297686,70.4
nerf_synthetic,drums,3,0.2,0.005,2.000000,1.000000,26.13,0.000,0.000,458500,108.4
nerf_synthetic,drums,3,0.2,0.005,2.000000,2.000000,26.10,0.000,0.000,328787,77.8
nerf_synthetic,drums,3,0.2,0.005,2.000000,3.000000,26.04,0.000,0.000,196108,46.4
nerf_synthetic,drums,3,0.2,0.005,2.000000,0.500000,26.05,0.000,0.000,479663,113.4
nerf_synthetic,drums,3,0.2,0.005,2.000000,0.300000,25.94,0.000,0.000,450245,106.5
nerf_synthetic,drums,3,0.2,0.005,3.000000,1.000000,26.06,0.000,0.000,472175,111.7
nerf_synthetic,drums,3,0.2,0.005,3.000000,2.000000,26.07,0.000,0.000,330476,78.2
nerf_synthetic,drums,3,0.2,0.005,3.000000,3.000000,25.96,0.000,0.000,203336,48.1
nerf_synthetic,drums,3,0.2,0.005,3.000000,0.500000,25.99,0.000,0.000,525042,124.2
nerf_synthetic,drums,3,0.2,0.005,3.000000,0.300000,25.89,0.000,0.000,514769,121.8
nerf_synthetic,drums,3,0.2,0.005,4.000000,1.000000,26.02,0.000,0.000,446922,105.7
nerf_synthetic,drums,3,0.2,0.005,4.000000,2.000000,25.98,0.000,0.000,311005,73.6
nerf_synthetic,drums,3,0.2,0.005,4.000000,3.000000,25.92,0.000,0.000,197962,46.8
nerf_synthetic,drums,3,0.2,0.005,4.000000,0.500000,25.95,0.000,0.000,512774,121.3
nerf_synthetic,drums,3,0.2,0.005,4.000000,0.300000,25.82,0.000,0.000,522666,123.6
nerf_synthetic,drums,3,0.2,0.005,0.500000,1.000000,26.13,0.000,0.000,243339,57.6
nerf_synthetic,drums,3,0.2,0.005,0.500000,2.000000,26.12,0.000,0.000,212531,50.3
nerf_synthetic,drums,3,0.2,0.005,0.500000,3.000000,26.04,0.000,0.000,129283,30.6
nerf_synthetic,drums,3,0.2,0.005,0.500000,0.500000,26.06,0.000,0.000,205570,48.6
nerf_synthetic,drums,3,0.2,0.005,0.500000,0.300000,25.93,0.000,0.000,172880,40.9
nerf_synthetic,drums,3,0.2,0.005,0.300000,1.000000,26.08,0.000,0.000,177784,42.0
nerf_synthetic,drums,3,0.2,0.005,0.300000,2.000000,26.06,0.000,0.000,166975,39.5
nerf_synthetic,drums,3,0.2,0.005,0.300000,3.000000,25.98,0.000,0.000,104586,24.7
nerf_synthetic,drums,3,0.2,0.005,0.300000,0.500000,26.00,0.000,0.000,140071,33.1
nerf_synthetic,drums,3,0.2,0.005,0.300000,0.300000,25.86,0.000,0.000,119241,28.2
nerf_synthetic,drums,3,0.2,0.0025,1.000000,1.000000,26.15,0.000,0.000,360460,85.3
nerf_synthetic,drums,3,0.2,0.0025,1.000000,2.000000,26.12,0.000,0.000,280288,66.3
nerf_synthetic,drums,3,0.2,0.0025,1.000000,3.000000,26.05,0.000,0.000,164784,39.0
nerf_synthetic,drums,3,0.2,0.0025,1.000000,0.500000,26.07,0.000,0.000,341911,80.9
nerf_synthetic,drums,3,0.2,0.0025,1.000000,0.300000,25.96,0.000,0.000,305302,72.2
nerf_synthetic,drums,3,0.2,0.0025,2.000000,1.000000,26.10,0.000,0.000,466137,110.2
nerf_synthetic,drums,3,0.2,0.0025,2.000000,2.000000,26.08,0.000,0.000,342092,80.9
nerf_synthetic,drums,3,0.2,0.0025,2.000000,3.000000,26.02,0.000,0.000,215899,51.1
nerf_synthetic,drums,3,0.2,0.0025,2.000000,0.500000,26.02,0.000,0.000,484531,114.6
nerf_synthetic,drums,3,0.2,0.0025,2.000000,0.300000,25.92,0.000,0.000,453330,107.2
nerf_synthetic,drums,3,0.2,0.0025,3.000000,1.000000,26.05,0.000,0.000,481929,114.0
nerf_synthetic,drums,3,0.2,0.0025,3.000000,2.000000,26.00,0.000,0.000,354762,83.9
nerf_synthetic,drums,3,0.2,0.0025,3.000000,3.000000,25.94,0.000,0.000,237767,56.2
nerf_synthetic,drums,3,0.2,0.0025,3.000000,0.500000,25.98,0.000,0.000,526329,124.5
nerf_synthetic,drums,3,0.2,0.0025,3.000000,0.300000,25.87,0.000,0.000,514314,121.6
nerf_synthetic,drums,3,0.2,0.0025,4.000000,1.000000,26.01,0.000,0.000,459957,108.8
nerf_synthetic,drums,3,0.2,0.0025,4.000000,2.000000,25.95,0.000,0.000,335782,79.4
nerf_synthetic,drums,3,0.2,0.0025,4.000000,3.000000,25.90,0.000,0.000,238118,56.3
nerf_synthetic,drums,3,0.2,0.0025,4.000000,0.500000,25.92,0.000,0.000,511073,120.9
nerf_synthetic,drums,3,0.2,0.0025,4.000000,0.300000,25.80,0.000,0.000,514929,121.8
nerf_synthetic,drums,3,0.2,0.0025,0.500000,1.000000,26.12,0.000,0.000,265251,62.7
nerf_synthetic,drums,3,0.2,0.0025,0.500000,2.000000,26.09,0.000,0.000,216255,51.1
nerf_synthetic,drums,3,0.2,0.0025,0.500000,3.000000,26.03,0.000,0.000,129193,30.6
nerf_synthetic,drums,3,0.2,0.0025,0.500000,0.500000,26.03,0.000,0.000,219642,51.9
nerf_synthetic,drums,3,0.2,0.0025,0.500000,0.300000,25.92,0.000,0.000,187067,44.2
nerf_synthetic,drums,3,0.2,0.0025,0.300000,1.000000,26.07,0.000,0.000,205312,48.6
nerf_synthetic,drums,3,0.2,0.0025,0.300000,2.000000,26.04,0.000,0.000,181559,42.9
nerf_synthetic,drums,3,0.2,0.0025,0.300000,3.000000,25.98,0.000,0.000,107058,25.3
nerf_synthetic,drums,3,0.2,0.0025,0.300000,0.500000,26.00,0.000,0.000,161366,38.2
nerf_synthetic,drums,3,0.2,0.0025,0.300000,0.300000,25.87,0.000,0.000,137423,32.5
nerf_synthetic,drums,3,0.5,0.01,1.000000,1.000000,26.13,0.000,0.000,477490,112.9
nerf_synthetic,drums,3,0.5,0.01,1.000000,2.000000,26.10,0.000,0.000,376433,89.0
nerf_synthetic,drums,3,0.5,0.01,1.000000,3.000000,26.01,0.000,0.000,230292,54.5
nerf_synthetic,drums,3,0.5,0.01,1.000000,0.500000,26.06,0.000,0.000,502629,118.9
nerf_synthetic,drums,3,0.5,0.01,1.000000,0.300000,25.95,0.000,0.000,506522,119.8
nerf_synthetic,drums,3,0.5,0.01,2.000000,1.000000,26.08,0.000,0.000,589937,139.5
nerf_synthetic,drums,3,0.5,0.01,2.000000,2.000000,26.05,0.000,0.000,416693,98.6
nerf_synthetic,drums,3,0.5,0.01,2.000000,3.000000,25.96,0.000,0.000,257783,61.0
nerf_synthetic,drums,3,0.5,0.01,2.000000,0.500000,26.00,0.000,0.000,693968,164.1
nerf_synthetic,drums,3,0.5,0.01,2.000000,0.300000,25.89,0.000,0.000,752648,178.0
nerf_synthetic,drums,3,0.5,0.01,3.000000,1.000000,25.98,0.000,0.000,589230,139.4
nerf_synthetic,drums,3,0.5,0.01,3.000000,2.000000,25.97,0.000,0.000,404358,95.6
nerf_synthetic,drums,3,0.5,0.01,3.000000,3.000000,25.90,0.000,0.000,251344,59.4
nerf_synthetic,drums,3,0.5,0.01,3.000000,0.500000,25.94,0.000,0.000,726690,171.9
nerf_synthetic,drums,3,0.5,0.01,3.000000,0.300000,25.83,0.000,0.000,821134,194.2
nerf_synthetic,drums,3,0.5,0.01,4.000000,1.000000,25.98,0.000,0.000,547258,129.4
nerf_synthetic,drums,3,0.5,0.01,4.000000,2.000000,25.91,0.000,0.000,366314,86.6
nerf_synthetic,drums,3,0.5,0.01,4.000000,3.000000,25.75,0.000,0.000,236849,56.0
nerf_synthetic,drums,3,0.5,0.01,4.000000,0.500000,25.88,0.000,0.000,697426,165.0
nerf_synthetic,drums,3,0.5,0.01,4.000000,0.300000,25.75,0.000,0.000,800487,189.3
nerf_synthetic,drums,3,0.5,0.01,0.500000,1.000000,26.17,0.000,0.000,338987,80.2
nerf_synthetic,drums,3,0.5,0.01,0.500000,2.000000,26.11,0.000,0.000,311035,73.6
nerf_synthetic,drums,3,0.5,0.01,0.500000,3.000000,25.93,0.000,0.000,199381,47.2
nerf_synthetic,drums,3,0.5,0.01,0.500000,0.500000,26.09,0.000,0.000,312687,74.0
nerf_synthetic,drums,3,0.5,0.01,0.500000,0.300000,25.97,0.000,0.000,298229,70.5
nerf_synthetic,drums,3,0.5,0.01,0.300000,1.000000,26.09,0.000,0.000,253266,59.9
nerf_synthetic,drums,3,0.5,0.01,0.300000,2.000000,25.92,0.000,0.000,259100,61.3
nerf_synthetic,drums,3,0.5,0.01,0.300000,3.000000,25.72,0.000,0.000,174325,41.2
nerf_synthetic,drums,3,0.5,0.01,0.300000,0.500000,26.05,0.000,0.000,219346,51.9
nerf_synthetic,drums,3,0.5,0.01,0.300000,0.300000,25.92,0.000,0.000,203261,48.1
nerf_synthetic,drums,3,0.5,0.015,1.000000,1.000000,26.12,0.000,0.000,474692,112.3
nerf_synthetic,drums,3,0.5,0.015,1.000000,2.000000,26.11,0.000,0.000,378924,89.6
nerf_synthetic,drums,3,0.5,0.015,1.000000,3.000000,25.98,0.000,0.000,230842,54.6
nerf_synthetic,drums,3,0.5,0.015,1.000000,0.500000,26.06,0.000,0.000,496600,117.5
nerf_synthetic,drums,3,0.5,0.015,1.000000,0.300000,25.96,0.000,0.000,499347,118.1
nerf_synthetic,drums,3,0.5,0.015,2.000000,1.000000,26.09,0.000,0.000,585392,138.5
nerf_synthetic,drums,3,0.5,0.015,2.000000,2.000000,26.04,0.000,0.000,411482,97.3
nerf_synthetic,drums,3,0.5,0.015,2.000000,3.000000,25.97,0.000,0.000,254079,60.1
nerf_synthetic,drums,3,0.5,0.015,2.000000,0.500000,25.98,0.000,0.000,688532,162.8
nerf_synthetic,drums,3,0.5,0.015,2.000000,0.300000,25.89,0.000,0.000,750065,177.4
nerf_synthetic,drums,3,0.5,0.015,3.000000,1.000000,26.03,0.000,0.000,582415,137.7
nerf_synthetic,drums,3,0.5,0.015,3.000000,2.000000,25.97,0.000,0.000,395861,93.6
nerf_synthetic,drums,3,0.5,0.015,3.000000,3.000000,25.90,0.000,0.000,246571,58.3
nerf_synthetic,drums,3,0.5,0.015,3.000000,0.500000,25.94,0.000,0.000,719346,170.1
nerf_synthetic,drums,3,0.5,0.015,3.000000,0.300000,25.81,0.000,0.000,812529,192.2
nerf_synthetic,drums,3,0.5,0.015,4.000000,1.000000,25.98,0.000,0.000,538059,127.3
nerf_synthetic,drums,3,0.5,0.015,4.000000,2.000000,25.91,0.000,0.000,358258,84.7
nerf_synthetic,drums,3,0.5,0.015,4.000000,3.000000,25.74,0.000,0.000,227630,53.8
nerf_synthetic,drums,3,0.5,0.015,4.000000,0.500000,25.87,0.000,0.000,688637,162.9
nerf_synthetic,drums,3,0.5,0.015,4.000000,0.300000,25.76,0.000,0.000,793285,187.6
nerf_synthetic,drums,3,0.5,0.015,0.500000,1.000000,26.14,0.000,0.000,334113,79.0
nerf_synthetic,drums,3,0.5,0.015,0.500000,2.000000,26.05,0.000,0.000,305252,72.2
nerf_synthetic,drums,3,0.5,0.015,0.500000,3.000000,25.86,0.000,0.000,202576,47.9
nerf_synthetic,drums,3,0.5,0.015,0.500000,0.500000,26.07,0.000,0.000,309678,73.2
nerf_synthetic,drums,3,0.5,0.015,0.500000,0.300000,25.97,0.000,0.000,293924,69.5
nerf_synthetic,drums,3,0.5,0.015,0.300000,1.000000,26.06,0.000,0.000,253529,60.0
nerf_synthetic,drums,3,0.5,0.015,0.300000,2.000000,25.90,0.000,0.000,254260,60.1
nerf_synthetic,drums,3,0.5,0.015,0.300000,3.000000,25.64,0.000,0.000,176758,41.8
nerf_synthetic,drums,3,0.5,0.015,0.300000,0.500000,26.01,0.000,0.000,218249,51.6
nerf_synthetic,drums,3,0.5,0.015,0.300000,0.300000,25.90,0.000,0.000,199191,47.1
nerf_synthetic,drums,3,0.5,0.02,1.000000,1.000000,26.13,0.000,0.000,478333,113.1
nerf_synthetic,drums,3,0.5,0.02,1.000000,2.000000,26.06,0.000,0.000,374533,88.6
nerf_synthetic,drums,3,0.5,0.02,1.000000,3.000000,25.99,0.000,0.000,229094,54.2
nerf_synthetic,drums,3,0.5,0.02,1.000000,0.500000,26.06,0.000,0.000,497049,117.6
nerf_synthetic,drums,3,0.5,0.02,1.000000,0.300000,25.95,0.000,0.000,495310,117.1
nerf_synthetic,drums,3,0.5,0.02,2.000000,1.000000,26.09,0.000,0.000,582582,137.8
nerf_synthetic,drums,3,0.5,0.02,2.000000,2.000000,26.03,0.000,0.000,413061,97.7
nerf_synthetic,drums,3,0.5,0.02,2.000000,3.000000,25.97,0.000,0.000,250895,59.3
nerf_synthetic,drums,3,0.5,0.02,2.000000,0.500000,25.99,0.000,0.000,688803,162.9
nerf_synthetic,drums,3,0.5,0.02,2.000000,0.300000,25.89,0.000,0.000,745841,176.4
nerf_synthetic,drums,3,0.5,0.02,3.000000,1.000000,25.97,0.000,0.000,580333,137.3
nerf_synthetic,drums,3,0.5,0.02,3.000000,2.000000,25.98,0.000,0.000,394394,93.3
nerf_synthetic,drums,3,0.5,0.02,3.000000,3.000000,25.89,0.000,0.000,243483,57.6
nerf_synthetic,drums,3,0.5,0.02,3.000000,0.500000,25.93,0.000,0.000,721336,170.6
nerf_synthetic,drums,3,0.5,0.02,3.000000,0.300000,25.81,0.000,0.000,812406,192.1
nerf_synthetic,drums,3,0.5,0.02,4.000000,1.000000,25.99,0.000,0.000,534449,126.4
nerf_synthetic,drums,3,0.5,0.02,4.000000,2.000000,25.92,0.000,0.000,353823,83.7
nerf_synthetic,drums,3,0.5,0.02,4.000000,3.000000,25.60,0.000,0.000,225327,53.3
nerf_synthetic,drums,3,0.5,0.02,4.000000,0.500000,25.88,0.000,0.000,685757,162.2
nerf_synthetic,drums,3,0.5,0.02,4.000000,0.300000,25.75,0.000,0.000,791366,187.2
nerf_synthetic,drums,3,0.5,0.02,0.500000,1.000000,26.14,0.000,0.000,335426,79.3
nerf_synthetic,drums,3,0.5,0.02,0.500000,2.000000,26.01,0.000,0.000,304393,72.0
nerf_synthetic,drums,3,0.5,0.02,0.500000,3.000000,25.84,0.000,0.000,202743,48.0
nerf_synthetic,drums,3,0.5,0.02,0.500000,0.500000,26.08,0.000,0.000,307900,72.8
nerf_synthetic,drums,3,0.5,0.02,0.500000,0.300000,25.96,0.000,0.000,291900,69.0
nerf_synthetic,drums,3,0.5,0.02,0.300000,1.000000,26.06,0.000,0.000,254036,60.1
nerf_synthetic,drums,3,0.5,0.02,0.300000,2.000000,25.83,0.000,0.000,256614,60.7
nerf_synthetic,drums,3,0.5,0.02,0.300000,3.000000,25.60,0.000,0.000,175847,41.6
nerf_synthetic,drums,3,0.5,0.02,0.300000,0.500000,26.02,0.000,0.000,217414,51.4
nerf_synthetic,drums,3,0.5,0.02,0.300000,0.300000,25.90,0.000,0.000,197497,46.7
nerf_synthetic,drums,3,0.5,0.007,1.000000,1.000000,26.13,0.000,0.000,483699,114.4
nerf_synthetic,drums,3,0.5,0.007,1.000000,2.000000,26.11,0.000,0.000,378663,89.6
nerf_synthetic,drums,3,0.5,0.007,1.000000,3.000000,26.06,0.000,0.000,234541,55.5
nerf_synthetic,drums,3,0.5,0.007,1.000000,0.500000,26.07,0.000,0.000,511485,121.0
nerf_synthetic,drums,3,0.5,0.007,1.000000,0.300000,25.96,0.000,0.000,517138,122.3
nerf_synthetic,drums,3,0.5,0.007,2.000000,1.000000,26.07,0.000,0.000,593527,140.4
nerf_synthetic,drums,3,0.5,0.007,2.000000,2.000000,26.04,0.000,0.000,422214,99.9
nerf_synthetic,drums,3,0.5,0.007,2.000000,3.000000,25.97,0.000,0.000,261324,61.8
nerf_synthetic,drums,3,0.5,0.007,2.000000,0.500000,26.00,0.000,0.000,699189,165.4
nerf_synthetic,drums,3,0.5,0.007,2.000000,0.300000,25.88,0.000,0.000,758594,179.4
nerf_synthetic,drums,3,0.5,0.007,3.000000,1.000000,26.01,0.000,0.000,595323,140.8
nerf_synthetic,drums,3,0.5,0.007,3.000000,2.000000,25.97,0.000,0.000,412394,97.5
nerf_synthetic,drums,3,0.5,0.007,3.000000,3.000000,25.86,0.000,0.000,263301,62.3
nerf_synthetic,drums,3,0.5,0.007,3.000000,0.500000,25.93,0.000,0.000,738853,174.7
nerf_synthetic,drums,3,0.5,0.007,3.000000,0.300000,25.81,0.000,0.000,830136,196.3
nerf_synthetic,drums,3,0.5,0.007,4.000000,1.000000,25.97,0.000,0.000,561845,132.9
nerf_synthetic,drums,3,0.5,0.007,4.000000,2.000000,25.90,0.000,0.000,378173,89.4
nerf_synthetic,drums,3,0.5,0.007,4.000000,3.000000,25.61,0.000,0.000,253833,60.0
nerf_synthetic,drums,3,0.5,0.007,4.000000,0.500000,25.86,0.000,0.000,710229,168.0
nerf_synthetic,drums,3,0.5,0.007,4.000000,0.300000,25.75,0.000,0.000,813943,192.5
nerf_synthetic,drums,3,0.5,0.007,0.500000,1.000000,26.16,0.000,0.000,346267,81.9
nerf_synthetic,drums,3,0.5,0.007,0.500000,2.000000,26.12,0.000,0.000,313388,74.1
nerf_synthetic,drums,3,0.5,0.007,0.500000,3.000000,26.03,0.000,0.000,203191,48.1
nerf_synthetic,drums,3,0.5,0.007,0.500000,0.500000,26.09,0.000,0.000,320552,75.8
nerf_synthetic,drums,3,0.5,0.007,0.500000,0.300000,25.96,0.000,0.000,311740,73.7
nerf_synthetic,drums,3,0.5,0.007,0.300000,1.000000,26.14,0.000,0.000,264972,62.7
nerf_synthetic,drums,3,0.5,0.007,0.300000,2.000000,26.06,0.000,0.000,265836,62.9
nerf_synthetic,drums,3,0.5,0.007,0.300000,3.000000,25.91,0.000,0.000,177394,42.0
nerf_synthetic,drums,3,0.5,0.007,0.300000,0.500000,26.06,0.000,0.000,229836,54.4
nerf_synthetic,drums,3,0.5,0.007,0.300000,0.300000,25.94,0.000,0.000,214523,50.7
nerf_synthetic,drums,3,0.5,0.005,1.000000,1.000000,26.14,0.000,0.000,485733,114.9
nerf_synthetic,drums,3,0.5,0.005,1.000000,2.000000,26.08,0.000,0.000,385653,91.2
nerf_synthetic,drums,3,0.5,0.005,1.000000,3.000000,26.04,0.000,0.000,235343,55.7
nerf_synthetic,drums,3,0.5,0.005,1.000000,0.500000,26.06,0.000,0.000,516877,122.2
nerf_synthetic,drums,3,0.5,0.005,1.000000,0.300000,25.95,0.000,0.000,528491,125.0
nerf_synthetic,drums,3,0.5,0.005,2.000000,1.000000,26.06,0.000,0.000,602842,142.6
nerf_synthetic,drums,3,0.5,0.005,2.000000,2.000000,26.02,0.000,0.000,430174,101.7
nerf_synthetic,drums,3,0.5,0.005,2.000000,3.000000,25.96,0.000,0.000,270507,64.0
nerf_synthetic,drums,3,0.5,0.005,2.000000,0.500000,25.98,0.000,0.000,712016,168.4
nerf_synthetic,drums,3,0.5,0.005,2.000000,0.300000,25.88,0.000,0.000,772136,182.6
nerf_synthetic,drums,3,0.5,0.005,3.000000,1.000000,26.01,0.000,0.000,612406,144.8
nerf_synthetic,drums,3,0.5,0.005,3.000000,2.000000,25.94,0.000,0.000,429362,101.6
nerf_synthetic,drums,3,0.5,0.005,3.000000,3.000000,25.88,0.000,0.000,282148,66.7
nerf_synthetic,drums,3,0.5,0.005,3.000000,0.500000,25.92,0.000,0.000,756424,178.9
nerf_synthetic,drums,3,0.5,0.005,3.000000,0.300000,25.80,0.000,0.000,844534,199.7
nerf_synthetic,drums,3,0.5,0.005,4.000000,1.000000,25.95,0.000,0.000,586019,138.6
nerf_synthetic,drums,3,0.5,0.005,4.000000,2.000000,25.89,0.000,0.000,403187,95.4
nerf_synthetic,drums,3,0.5,0.005,4.000000,3.000000,25.48,0.000,0.000,289179,68.4
nerf_synthetic,drums,3,0.5,0.005,4.000000,0.500000,25.85,0.000,0.000,734006,173.6
nerf_synthetic,drums,3,0.5,0.005,4.000000,0.300000,25.74,0.000,0.000,833174,197.1
nerf_synthetic,drums,3,0.5,0.005,0.500000,1.000000,26.14,0.000,0.000,354522,83.8
nerf_synthetic,drums,3,0.5,0.005,0.500000,2.000000,26.11,0.000,0.000,318600,75.4
nerf_synthetic,drums,3,0.5,0.005,0.500000,3.000000,26.03,0.000,0.000,205315,48.6
nerf_synthetic,drums,3,0.5,0.005,0.500000,0.500000,26.07,0.000,0.000,337332,79.8
nerf_synthetic,drums,3,0.5,0.005,0.500000,0.300000,25.96,0.000,0.000,326575,77.2
nerf_synthetic,drums,3,0.5,0.005,0.300000,1.000000,26.13,0.000,0.000,275228,65.1
nerf_synthetic,drums,3,0.5,0.005,0.300000,2.000000,26.09,0.000,0.000,275393,65.1
nerf_synthetic,drums,3,0.5,0.005,0.300000,3.000000,25.97,0.000,0.000,178547,42.2
nerf_synthetic,drums,3,0.5,0.005,0.300000,0.500000,26.06,0.000,0.000,243150,57.5
nerf_synthetic,drums,3,0.5,0.005,0.300000,0.300000,25.94,0.000,0.000,230198,54.4
nerf_synthetic,drums,3,0.5,0.0025,1.000000,1.000000,26.09,0.000,0.000,492006,116.4
nerf_synthetic,drums,3,0.5,0.0025,1.000000,2.000000,26.07,0.000,0.000,387986,91.8
nerf_synthetic,drums,3,0.5,0.0025,1.000000,3.000000,26.02,0.000,0.000,243098,57.5
nerf_synthetic,drums,3,0.5,0.0025,1.000000,0.500000,26.02,0.000,0.000,534779,126.5
nerf_synthetic,drums,3,0.5,0.0025,1.000000,0.300000,25.92,0.000,0.000,560094,132.5
nerf_synthetic,drums,3,0.5,0.0025,2.000000,1.000000,26.03,0.000,0.000,634784,150.1
nerf_synthetic,drums,3,0.5,0.0025,2.000000,2.000000,25.99,0.000,0.000,467670,110.6
nerf_synthetic,drums,3,0.5,0.0025,2.000000,3.000000,25.93,0.000,0.000,313572,74.2
nerf_synthetic,drums,3,0.5,0.0025,2.000000,0.500000,25.95,0.000,0.000,743688,175.9
nerf_synthetic,drums,3,0.5,0.0025,2.000000,0.300000,25.84,0.000,0.000,810560,191.7
nerf_synthetic,drums,3,0.5,0.0025,3.000000,1.000000,25.93,0.000,0.000,672027,158.9
nerf_synthetic,drums,3,0.5,0.0025,3.000000,2.000000,25.93,0.000,0.000,492399,116.5
nerf_synthetic,drums,3,0.5,0.0025,3.000000,3.000000,25.79,0.000,0.000,365110,86.4
nerf_synthetic,drums,3,0.5,0.0025,3.000000,0.500000,25.89,0.000,0.000,801448,189.6
nerf_synthetic,drums,3,0.5,0.0025,3.000000,0.300000,25.77,0.000,0.000,883441,208.9
nerf_synthetic,drums,3,0.5,0.0025,4.000000,1.000000,25.94,0.000,0.000,643609,152.2
nerf_synthetic,drums,3,0.5,0.0025,4.000000,2.000000,25.88,0.000,0.000,480626,113.7
nerf_synthetic,drums,3,0.5,0.0025,4.000000,3.000000,25.09,0.000,0.000,402906,95.3
nerf_synthetic,drums,3,0.5,0.0025,4.000000,0.500000,25.81,0.000,0.000,775510,183.4
nerf_synthetic,drums,3,0.5,0.0025,4.000000,0.300000,25.70,0.000,0.000,854428,202.1
nerf_synthetic,drums,3,0.5,0.0025,0.500000,1.000000,26.10,0.000,0.000,376031,88.9
nerf_synthetic,drums,3,0.5,0.0025,0.500000,2.000000,26.07,0.000,0.000,327489,77.5
nerf_synthetic,drums,3,0.5,0.0025,0.500000,3.000000,25.98,0.000,0.000,203600,48.2
nerf_synthetic,drums,3,0.5,0.0025,0.500000,0.500000,26.05,0.000,0.000,360089,85.2
nerf_synthetic,drums,3,0.5,0.0025,0.500000,0.300000,25.93,0.000,0.000,359198,85.0
nerf_synthetic,drums,3,0.5,0.0025,0.300000,1.000000,26.08,0.000,0.000,313754,74.2
nerf_synthetic,drums,3,0.5,0.0025,0.300000,2.000000,26.06,0.000,0.000,288740,68.3
nerf_synthetic,drums,3,0.5,0.0025,0.300000,3.000000,25.98,0.000,0.000,182609,43.2
nerf_synthetic,drums,3,0.5,0.0025,0.300000,0.500000,26.03,0.000,0.000,278627,65.9
nerf_synthetic,drums,3,0.5,0.0025,0.300000,0.300000,25.92,0.000,0.000,266082,62.9
nerf_synthetic,drums,3,0.8,0.01,1.000000,1.000000,26.07,0.000,0.000,620487,146.8
nerf_synthetic,drums,3,0.8,0.01,1.000000,2.000000,26.09,0.000,0.000,506351,119.8
nerf_synthetic,drums,3,0.8,0.01,1.000000,3.000000,25.91,0.000,0.000,338514,80.1
nerf_synthetic,drums,3,0.8,0.01,1.000000,0.500000,25.99,0.000,0.000,663338,156.9
nerf_synthetic,drums,3,0.8,0.01,1.000000,0.300000,25.88,0.000,0.000,708782,167.6
nerf_synthetic,drums,3,0.8,0.01,2.000000,1.000000,26.02,0.000,0.000,735308,173.9
nerf_synthetic,drums,3,0.8,0.01,2.000000,2.000000,25.93,0.000,0.000,530787,125.5
nerf_synthetic,drums,3,0.8,0.01,2.000000,3.000000,25.83,0.000,0.000,357630,84.6
